raw_text,label
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4112",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.20.253/admin-login,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8719",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5905",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7296",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.8.180/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.68.33/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/46828,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.229.52/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.94.203/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/11029 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.250.74/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/73047 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.214.135/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.209.245/admin-login,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.165.16/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7734",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2860",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/96109,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5989",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.244.188/secure-update to avoid permanent account deletion.,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5497",0
"Here is the invoice you requested for the software licensing.

Ref: 1167",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.45.46/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 9520",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.200.123/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/22904 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 1623",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5507",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8329",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/93421 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7372",0
"Here is the invoice you requested for the software licensing.

Ref: 5467",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.223.194/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9407",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.36.69/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7312",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.144.176/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3212",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2518",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.229.171/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/65596 to update your info within 24 hours.",1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/18858 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9780",0
"Here is the invoice you requested for the software licensing.

Ref: 7777",0
"Here is the invoice you requested for the software licensing.

Ref: 6357",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.75.203/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 2540",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9520",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9298",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7406",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.185.85/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8869",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/42599,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/98787,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.40.54/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.70.65/admin-login,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.187.96/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1546",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/41221 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3388",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.49.22/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.112.192/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/60365,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4930",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 4817",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7341",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1939",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2284",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/90355 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.104.36/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/70831 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 4736",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.62.249/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3678",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.67.33/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.13.117/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6161",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.117.57/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2827",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6333",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1896",0
"Here is the invoice you requested for the software licensing.

Ref: 5556",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.229.251/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/61137 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8120",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.127.245/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 9385",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3039",0
"Here is the invoice you requested for the software licensing.

Ref: 3756",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9737",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.248.44/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.198.131/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4761",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4569",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1124",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/55999 to update your info within 24 hours.",1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/27121 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.114.95/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 1028",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4107",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1623",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4517",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 4357",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/72445,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1544",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6249",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5282",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1268",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.35.167/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/70494 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1931",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/35483,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/72508 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2181",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.155.192/admin-login,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.1.198/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4553",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3912",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/90369 to update your info within 24 hours.",1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/68151,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7762",0
"Here is the invoice you requested for the software licensing.

Ref: 9815",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.245.205/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 7414",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8018",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1330",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/89510 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1151",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.189.2/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.138.142/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8358",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/70826 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5184",0
"Here is the invoice you requested for the software licensing.

Ref: 7666",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.71.222/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.221.250/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.21.37/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8467",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/94231,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2136",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1899",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.131.121/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/10275,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/26253 to update your info within 24 hours.",1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/19281,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/59329 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5011",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6684",0
"Here is the invoice you requested for the software licensing.

Ref: 3640",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/93888 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7197",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/89834 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5222",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 9879",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.85.236/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.175.134/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/17390 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3458",0
"Here is the invoice you requested for the software licensing.

Ref: 5159",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6429",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3827",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8035",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.25.88/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/21609,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.130.218/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/64589,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.8.196/admin-login,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6271",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8022",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9382",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.191.147/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7259",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5699",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.198.90/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 3673",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9845",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2502",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5543",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2712",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2887",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3120",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7077",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/94529 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.200.62/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.104.243/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6847",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3458",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.78.55/admin-login,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7445",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/66943,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/95392 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4432",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/56569,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.109.80/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.140.110/admin-login,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.21.232/admin-login,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6160",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9442",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1441",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4370",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.7.212/admin-login,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8897",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/21735,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.186.26/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5648",0
"Here is the invoice you requested for the software licensing.

Ref: 3499",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4198",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.38.248/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 2215",0
"Here is the invoice you requested for the software licensing.

Ref: 4370",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.215.171/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6211",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/38839 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1071",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/38267 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.132.137/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.50.162/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 2412",0
"Here is the invoice you requested for the software licensing.

Ref: 5854",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/25347,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4342",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9082",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4889",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.104.20/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/99382,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.168.209/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/97558 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.195.84/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 3098",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 8302",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.156.143/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2399",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5819",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8684",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.62.178/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.67.63/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4684",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.166.67/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4115",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5302",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.243.128/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9688",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/63609 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.207.108/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 9538",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7180",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.53.133/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1057",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8365",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8576",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.234.7/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.101.108/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 1423",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.170.37/admin-login,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3126",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.39.50/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.48.60/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.102.46/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.55.141/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 4769",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5905",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5867",0
"Here is the invoice you requested for the software licensing.

Ref: 7977",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7068",0
"Here is the invoice you requested for the software licensing.

Ref: 7962",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.144.71/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/76200 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.59.91/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3183",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3772",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.246.48/admin-login,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 9281",0
"Here is the invoice you requested for the software licensing.

Ref: 1214",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.177.81/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/92816 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 7469",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9670",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1106",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/99096,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 3657",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1512",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9438",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/34949 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.19.146/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.177.153/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/48882 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7361",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6831",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.149.232/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2548",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.142.206/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.43.224/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/46954,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4903",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/44479 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 3560",0
"Here is the invoice you requested for the software licensing.

Ref: 4636",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.188.157/admin-login,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5287",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/91259 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1196",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8934",0
"Here is the invoice you requested for the software licensing.

Ref: 3755",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/45810 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.143.180/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2109",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.108.192/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 5114",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.54.60/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.155.205/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/16544 to update your info within 24 hours.",1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/10133 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.98.192/invoice.pdf.exe,1
